"study","dyad","actor","receiver","kinship","actor.sex","receiver.sex","actor.adult","receiver.adult","actor.age","receiver.age","possible.groom.sec","possible.donation.sec","donation.sec","groom.sec","donation.rate","donation.lograte","groom.rate","groom.lograte","contact.sec","possible.contact.sec","contact.rate","contact.lograte"
"2019","tiffany_jupiter","tiffany","jupiter",NA,"f","f",TRUE,TRUE,NA,NA,1724400,NA,NA,550,NA,NA,1.1482254697286,0.439523921801862,550,1724400,1.1482254697286,0.439523921801862
"2019","tiffany_bd","tiffany","bd",NA,"f","f",TRUE,TRUE,NA,NA,1576800,NA,NA,488,NA,NA,1.11415525114155,0.433915100172019,488,1576800,1.11415525114155,0.433915100172019
"2019","tiffany_cindy","tiffany","cindy",NA,"f","f",TRUE,TRUE,NA,NA,1854000,NA,NA,795,NA,NA,1.54368932038835,0.462805086825802,795,1854000,1.54368932038835,0.462805086825802
"2019","tiffany_esther","tiffany","esther",NA,"f","f",TRUE,TRUE,NA,NA,1634400,NA,NA,173,NA,NA,0.381057268722467,0.36060196769041,173,1634400,0.381057268722467,0.36060196769041
"2019","tiffany_betty","tiffany","betty",NA,"f","f",TRUE,TRUE,NA,NA,1638000,NA,NA,696,NA,NA,1.52967032967033,0.457529636421556,696,1638000,1.52967032967033,0.457529636421556
"2019","tiffany_gayle","tiffany","gayle",NA,"f","f",TRUE,TRUE,NA,NA,1566000,NA,NA,1049,NA,NA,2.41149425287356,0.487698282239103,1049,1566000,2.41149425287356,0.487698282239103
"2019","tiffany_hera","tiffany","hera",NA,"f","f",TRUE,TRUE,NA,NA,1634400,NA,NA,2026,NA,NA,4.4625550660793,0.53221680780154,2026,1634400,4.4625550660793,0.53221680780154
"2019","tiffany_bscs","tiffany","bscs",NA,"f","f",TRUE,TRUE,NA,NA,1544400,NA,NA,408,NA,NA,0.951048951048951,0.422010773625706,408,1544400,0.951048951048951,0.422010773625706
"2019","tiffany_fran","tiffany","fran",NA,"f","f",TRUE,TRUE,NA,NA,1638000,NA,NA,3053,NA,NA,6.70989010989011,0.560780979242897,3053,1638000,6.70989010989011,0.560780979242897
"2019","tiffany_mabel","tiffany","mabel",NA,"f","f",TRUE,TRUE,NA,NA,1616400,NA,NA,2665,NA,NA,5.93541202672606,0.551797244797195,2665,1616400,5.93541202672606,0.551797244797195
"2019","tiffany_vixen","tiffany","vixen",NA,"f","f",TRUE,TRUE,NA,NA,1569600,NA,NA,509,NA,NA,1.16743119266055,0.43700167653422,509,1569600,1.16743119266055,0.43700167653422
"2019","tiffany_zelda","tiffany","zelda",NA,"f","f",TRUE,TRUE,NA,NA,1587600,NA,NA,1701,NA,NA,3.85714285714286,0.521060226306926,1701,1587600,3.85714285714286,0.521060226306926
"2019","tiffany_winona","tiffany","winona",NA,"f","f",TRUE,TRUE,NA,NA,1609200,NA,NA,3718,NA,NA,8.31767337807606,0.575261884444272,3718,1609200,8.31767337807606,0.575261884444272
"2019","tiffany_rina","tiffany","rina",NA,"f","f",TRUE,TRUE,NA,NA,1638000,NA,NA,764,NA,NA,1.67912087912088,0.464035367822148,764,1638000,1.67912087912088,0.464035367822148
"2019","tiffany_alicia","tiffany","alicia",NA,"f","f",TRUE,TRUE,NA,NA,1152000,NA,NA,228,NA,NA,0.7125,0.389318482736874,228,1152000,0.7125,0.389318482736874
"2019","tiffany_piper","tiffany","piper",NA,"f","f",TRUE,TRUE,NA,NA,1846800,NA,NA,5493,NA,NA,10.7076023391813,0.596814247230445,5493,1846800,10.7076023391813,0.596814247230445
"2019","tiffany_yzma","tiffany","yzma",NA,"f","f",TRUE,TRUE,NA,NA,309600,NA,NA,0,NA,NA,0,0,0,309600,0,0
"2019","tiffany_opal","tiffany","opal",NA,"f","f",TRUE,TRUE,NA,NA,1612800,NA,NA,1099,NA,NA,2.453125,0.48994816546059,1099,1612800,2.453125,0.48994816546059
"2019","tiffany_noa","tiffany","noa",NA,"f","m",TRUE,FALSE,NA,NA,720000,NA,NA,0,NA,NA,0,0,0,720000,0,0
"2019","tiffany_pup","tiffany","pup",NA,"f","m",TRUE,FALSE,NA,NA,1872000,NA,NA,15,NA,NA,0.0288461538461538,0.191974054283494,15,1872000,0.0288461538461538,0.191974054283494
"2019","tiffany_uri","tiffany","uri",NA,"f","f",TRUE,FALSE,NA,NA,1198800,NA,NA,0,NA,NA,0,0,0,1198800,0,0
"2019","tiffany_xanthe","tiffany","xanthe",NA,"f","m",TRUE,FALSE,NA,NA,568800,NA,NA,0,NA,NA,0,0,0,568800,0,0
"2019","matt_dante","matt","dante",NA,"m","m",FALSE,FALSE,NA,NA,2304000,NA,NA,0,NA,NA,0,0,0,2304000,0,0
"2019","matt_lilith","matt","lilith",NA,"m","f",FALSE,TRUE,NA,NA,1144800,NA,NA,39,NA,NA,0.122641509433962,0.264421766873497,39,1144800,0.122641509433962,0.264421766873497
"2019","matt_queen","matt","queen",NA,"m","f",FALSE,TRUE,NA,NA,2048400,NA,NA,10,NA,NA,0.0175746924428823,0.165001465372944,10,2048400,0.0175746924428823,0.165001465372944
"2019","matt_irma","matt","irma",NA,"m","f",FALSE,TRUE,NA,NA,2048400,NA,NA,0,NA,NA,0,0,0,2048400,0,0
"2019","matt_kelly","matt","kelly",NA,"m","f",FALSE,TRUE,NA,NA,1940400,NA,NA,0,NA,NA,0,0,0,1940400,0,0
"2019","matt_tiffany","matt","tiffany",NA,"m","f",FALSE,TRUE,NA,NA,1872000,NA,NA,307,NA,NA,0.590384615384615,0.396752132028356,307,1872000,0.590384615384615,0.396752132028356
"2019","matt_shania","matt","shania",NA,"m","f",FALSE,FALSE,NA,NA,1857600,NA,NA,22396,NA,NA,43.4031007751938,0.693926147393137,22396,1857600,43.4031007751938,0.693926147393137
"2019","matt_alexei","matt","alexei",NA,"m","m",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","matt_jupiter","matt","jupiter",NA,"m","f",FALSE,TRUE,NA,NA,2156400,NA,NA,0,NA,NA,0,0,0,2156400,0,0
"2019","matt_bd","matt","bd",NA,"m","f",FALSE,TRUE,NA,NA,1976400,NA,NA,0,NA,NA,0,0,0,1976400,0,0
"2019","matt_cindy","matt","cindy",NA,"m","f",FALSE,TRUE,NA,NA,2034000,NA,NA,0,NA,NA,0,0,0,2034000,0,0
"2019","matt_esther","matt","esther",NA,"m","f",FALSE,TRUE,NA,NA,2048400,NA,NA,0,NA,NA,0,0,0,2048400,0,0
"2019","matt_betty","matt","betty",NA,"m","f",FALSE,TRUE,NA,NA,2052000,NA,NA,0,NA,NA,0,0,0,2052000,0,0
"2019","matt_gayle","matt","gayle",NA,"m","f",FALSE,TRUE,NA,NA,1980000,NA,NA,0,NA,NA,0,0,0,1980000,0,0
"2019","matt_hera","matt","hera",NA,"m","f",FALSE,TRUE,NA,NA,2048400,NA,NA,0,NA,NA,0,0,0,2048400,0,0
"2019","matt_bscs","matt","bscs",NA,"m","f",FALSE,TRUE,NA,NA,1933200,NA,NA,0,NA,NA,0,0,0,1933200,0,0
"2019","matt_fran","matt","fran",NA,"m","f",FALSE,TRUE,NA,NA,2052000,NA,NA,0,NA,NA,0,0,0,2052000,0,0
"2019","matt_mabel","matt","mabel",NA,"m","f",FALSE,TRUE,NA,NA,2030400,NA,NA,279,NA,NA,0.49468085106383,0.387970887209626,279,2030400,0.49468085106383,0.387970887209626
"2019","matt_vixen","matt","vixen",NA,"m","f",FALSE,TRUE,NA,NA,1850400,NA,NA,0,NA,NA,0,0,0,1850400,0,0
"2019","matt_zelda","matt","zelda",NA,"m","f",FALSE,TRUE,NA,NA,1857600,NA,NA,0,NA,NA,0,0,0,1857600,0,0
"2019","matt_winona","matt","winona",NA,"m","f",FALSE,TRUE,NA,NA,1897200,NA,NA,0,NA,NA,0,0,0,1897200,0,0
"2019","matt_rina","matt","rina",NA,"m","f",FALSE,TRUE,NA,NA,2052000,NA,NA,0,NA,NA,0,0,0,2052000,0,0
"2019","matt_alicia","matt","alicia",NA,"m","f",FALSE,TRUE,NA,NA,1512000,NA,NA,0,NA,NA,0,0,0,1512000,0,0
"2019","matt_piper","matt","piper",NA,"m","f",FALSE,TRUE,NA,NA,1900800,NA,NA,0,NA,NA,0,0,0,1900800,0,0
"2019","matt_yzma","matt","yzma",NA,"m","f",FALSE,TRUE,NA,NA,363600,NA,NA,0,NA,NA,0,0,0,363600,0,0
"2019","matt_opal","matt","opal",NA,"m","f",FALSE,TRUE,NA,NA,1882800,NA,NA,0,NA,NA,0,0,0,1882800,0,0
"2019","matt_noa","matt","noa",NA,"m","m",FALSE,FALSE,NA,NA,835200,NA,NA,0,NA,NA,0,0,0,835200,0,0
"2019","matt_pup","matt","pup",NA,"m","m",FALSE,FALSE,NA,NA,2304000,NA,NA,0,NA,NA,0,0,0,2304000,0,0
"2019","matt_uri","matt","uri",NA,"m","f",FALSE,FALSE,NA,NA,1371600,NA,NA,0,NA,NA,0,0,0,1371600,0,0
"2019","matt_xanthe","matt","xanthe",NA,"m","m",FALSE,FALSE,NA,NA,666000,NA,NA,14,NA,NA,0.0756756756756757,0.201956978390071,14,666000,0.0756756756756757,0.201956978390071
"2019","shania_dante","shania","dante",NA,"f","m",FALSE,FALSE,NA,NA,1857600,NA,NA,0,NA,NA,0,0,0,1857600,0,0
"2019","shania_lilith","shania","lilith",NA,"f","f",FALSE,TRUE,NA,NA,842400,NA,NA,0,NA,NA,0,0,0,842400,0,0
"2019","shania_queen","shania","queen",NA,"f","f",FALSE,TRUE,NA,NA,1623600,NA,NA,0,NA,NA,0,0,0,1623600,0,0
"2019","shania_irma","shania","irma",NA,"f","f",FALSE,TRUE,NA,NA,1620000,NA,NA,0,NA,NA,0,0,0,1620000,0,0
"2019","shania_kelly","shania","kelly",NA,"f","f",FALSE,TRUE,NA,NA,1638000,NA,NA,0,NA,NA,0,0,0,1638000,0,0
"2019","shania_tiffany","shania","tiffany",NA,"f","f",FALSE,TRUE,NA,NA,1609200,NA,NA,0,NA,NA,0,0,0,1609200,0,0
"2019","shania_matt","shania","matt",NA,"f","m",FALSE,FALSE,NA,NA,1857600,NA,NA,23210,NA,NA,44.9806201550388,0.696399288211152,23210,1857600,44.9806201550388,0.696399288211152
"2019","shania_alexei","shania","alexei",NA,"f","m",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","shania_jupiter","shania","jupiter",NA,"f","f",FALSE,TRUE,NA,NA,1710000,NA,NA,0,NA,NA,0,0,0,1710000,0,0
"2019","shania_bd","shania","bd",NA,"f","f",FALSE,TRUE,NA,NA,1587600,NA,NA,0,NA,NA,0,0,0,1587600,0,0
"2019","shania_cindy","shania","cindy",NA,"f","f",FALSE,TRUE,NA,NA,1623600,NA,NA,18,NA,NA,0.0399113082039911,0.2059025708278,18,1623600,0.0399113082039911,0.2059025708278
"2019","shania_esther","shania","esther",NA,"f","f",FALSE,TRUE,NA,NA,1857600,NA,NA,0,NA,NA,0,0,0,1857600,0,0
"2019","shania_betty","shania","betty",NA,"f","f",FALSE,TRUE,NA,NA,1634400,NA,NA,0,NA,NA,0,0,0,1634400,0,0
"2019","shania_gayle","shania","gayle",NA,"f","f",FALSE,TRUE,NA,NA,1569600,NA,NA,165,NA,NA,0.378440366972477,0.358325322507021,165,1569600,0.378440366972477,0.358325322507021
"2019","shania_hera","shania","hera",NA,"f","f",FALSE,TRUE,NA,NA,1623600,NA,NA,204,NA,NA,0.452328159645233,0.372234387264127,204,1623600,0.452328159645233,0.372234387264127
"2019","shania_bscs","shania","bscs",NA,"f","f",FALSE,TRUE,NA,NA,1537200,NA,NA,0,NA,NA,0,0,0,1537200,0,0
"2019","shania_fran","shania","fran",NA,"f","f",FALSE,TRUE,NA,NA,1623600,NA,NA,0,NA,NA,0,0,0,1623600,0,0
"2019","shania_mabel","shania","mabel",NA,"f","f",FALSE,TRUE,NA,NA,1602000,NA,NA,32,NA,NA,0.0719101123595506,0.244737556152757,32,1602000,0.0719101123595506,0.244737556152757
"2019","shania_vixen","shania","vixen",NA,"f","f",FALSE,TRUE,NA,NA,1562400,NA,NA,0,NA,NA,0,0,0,1562400,0,0
"2019","shania_zelda","shania","zelda",NA,"f","f",FALSE,TRUE,NA,NA,1836000,NA,NA,0,NA,NA,0,0,0,1836000,0,0
"2019","shania_winona","shania","winona",NA,"f","f",FALSE,TRUE,NA,NA,1620000,NA,NA,0,NA,NA,0,0,0,1620000,0,0
"2019","shania_rina","shania","rina",NA,"f","f",FALSE,TRUE,NA,NA,1623600,NA,NA,0,NA,NA,0,0,0,1623600,0,0
"2019","shania_alicia","shania","alicia",NA,"f","f",FALSE,TRUE,NA,NA,1141200,NA,NA,0,NA,NA,0,0,0,1141200,0,0
"2019","shania_piper","shania","piper",NA,"f","f",FALSE,TRUE,NA,NA,1638000,NA,NA,0,NA,NA,0,0,0,1638000,0,0
"2019","shania_yzma","shania","yzma",NA,"f","f",FALSE,TRUE,NA,NA,306000,NA,NA,0,NA,NA,0,0,0,306000,0,0
"2019","shania_opal","shania","opal",NA,"f","f",FALSE,TRUE,NA,NA,1623600,NA,NA,0,NA,NA,0,0,0,1623600,0,0
"2019","shania_noa","shania","noa",NA,"f","m",FALSE,FALSE,NA,NA,727200,NA,NA,0,NA,NA,0,0,0,727200,0,0
"2019","shania_pup","shania","pup",NA,"f","m",FALSE,FALSE,NA,NA,1857600,NA,NA,0,NA,NA,0,0,0,1857600,0,0
"2019","shania_uri","shania","uri",NA,"f","f",FALSE,FALSE,NA,NA,1209600,NA,NA,0,NA,NA,0,0,0,1209600,0,0
"2019","shania_xanthe","shania","xanthe",NA,"f","m",FALSE,FALSE,NA,NA,666000,NA,NA,0,NA,NA,0,0,0,666000,0,0
"2019","alexei_dante","alexei","dante",NA,"m","m",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_queen","alexei","queen",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_irma","alexei","irma",NA,"m","f",FALSE,TRUE,NA,NA,18000,NA,NA,0,NA,NA,0,0,0,18000,0,0
"2019","alexei_kelly","alexei","kelly",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_tiffany","alexei","tiffany",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_matt","alexei","matt",NA,"m","m",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_shania","alexei","shania",NA,"m","f",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_jupiter","alexei","jupiter",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_bd","alexei","bd",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_cindy","alexei","cindy",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_esther","alexei","esther",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_betty","alexei","betty",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_gayle","alexei","gayle",NA,"m","f",FALSE,TRUE,NA,NA,18000,NA,NA,0,NA,NA,0,0,0,18000,0,0
"2019","alexei_hera","alexei","hera",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_bscs","alexei","bscs",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_fran","alexei","fran",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_mabel","alexei","mabel",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_vixen","alexei","vixen",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_zelda","alexei","zelda",NA,"m","f",FALSE,TRUE,NA,NA,32400,NA,NA,0,NA,NA,0,0,0,32400,0,0
"2019","alexei_winona","alexei","winona",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,63,NA,NA,6.3,0.396413533491186,63,36000,6.3,0.396413533491186
"2019","alexei_rina","alexei","rina",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_alicia","alexei","alicia",NA,"m","f",FALSE,TRUE,NA,NA,18000,NA,NA,0,NA,NA,0,0,0,18000,0,0
"2019","alexei_piper","alexei","piper",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_opal","alexei","opal",NA,"m","f",FALSE,TRUE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_noa","alexei","noa",NA,"m","m",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_pup","alexei","pup",NA,"m","m",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_uri","alexei","uri",NA,"m","f",FALSE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","alexei_xanthe","alexei","xanthe",NA,"m","m",FALSE,FALSE,NA,NA,32400,NA,NA,0,NA,NA,0,0,0,32400,0,0
"2019","jupiter_dante","jupiter","dante",NA,"f","m",TRUE,FALSE,NA,NA,2156400,NA,NA,81,NA,NA,0.135225375626043,0.302162241980671,81,2156400,0.135225375626043,0.302162241980671
"2019","jupiter_lilith","jupiter","lilith",NA,"f","f",TRUE,TRUE,NA,NA,1105200,NA,NA,2556,NA,NA,8.3257328990228,0.563872601355533,2556,1105200,8.3257328990228,0.563872601355533
"2019","jupiter_queen","jupiter","queen",NA,"f","f",TRUE,TRUE,NA,NA,1900800,NA,NA,416,NA,NA,0.787878787878788,0.417289788960189,416,1900800,0.787878787878788,0.417289788960189
"2019","jupiter_irma","jupiter","irma",NA,"f","f",TRUE,TRUE,NA,NA,1900800,NA,NA,11451,NA,NA,21.6875,0.646428163261388,11451,1900800,21.6875,0.646428163261388
"2019","jupiter_kelly","jupiter","kelly",NA,"f","f",TRUE,TRUE,NA,NA,1792800,NA,NA,7002,NA,NA,14.0602409638554,0.614897984461089,7002,1792800,14.0602409638554,0.614897984461089
"2019","jupiter_tiffany","jupiter","tiffany",NA,"f","f",TRUE,TRUE,NA,NA,1724400,NA,NA,576,NA,NA,1.20250521920668,0.442734660385441,576,1724400,1.20250521920668,0.442734660385441
"2019","jupiter_matt","jupiter","matt",NA,"f","m",TRUE,FALSE,NA,NA,2156400,NA,NA,0,NA,NA,0,0,0,2156400,0,0
"2019","jupiter_shania","jupiter","shania",NA,"f","f",TRUE,FALSE,NA,NA,1710000,NA,NA,5,NA,NA,0.0105263157894737,0.124843853036623,5,1710000,0.0105263157894737,0.124843853036623
"2019","jupiter_alexei","jupiter","alexei",NA,"f","m",TRUE,FALSE,NA,NA,36000,NA,NA,9,NA,NA,0.9,0.219476209016324,9,36000,0.9,0.219476209016324
"2019","jupiter_bd","jupiter","bd",NA,"f","f",TRUE,TRUE,NA,NA,1832400,NA,NA,5624,NA,NA,11.049115913556,0.598772214884922,5624,1832400,11.049115913556,0.598772214884922
"2019","jupiter_cindy","jupiter","cindy",NA,"f","f",TRUE,TRUE,NA,NA,1886400,NA,NA,8116,NA,NA,15.4885496183206,0.622948323338687,8116,1886400,15.4885496183206,0.622948323338687
"2019","jupiter_esther","jupiter","esther",NA,"f","f",TRUE,TRUE,NA,NA,1900800,NA,NA,11542,NA,NA,21.8598484848485,0.64697560570665,11542,1900800,21.8598484848485,0.64697560570665
"2019","jupiter_betty","jupiter","betty",NA,"f","f",TRUE,TRUE,NA,NA,2052000,NA,NA,2093,NA,NA,3.6719298245614,0.526122206302507,2093,2052000,3.6719298245614,0.526122206302507
"2019","jupiter_gayle","jupiter","gayle",NA,"f","f",TRUE,TRUE,NA,NA,1832400,NA,NA,664,NA,NA,1.30451866404715,0.450712518514162,664,1832400,1.30451866404715,0.450712518514162
"2019","jupiter_hera","jupiter","hera",NA,"f","f",TRUE,TRUE,NA,NA,1900800,NA,NA,8578,NA,NA,16.2462121212121,0.626449513524188,8578,1900800,16.2462121212121,0.626449513524188
"2019","jupiter_bscs","jupiter","bscs",NA,"f","f",TRUE,TRUE,NA,NA,1789200,NA,NA,6880,NA,NA,13.8430583501006,0.613763140716108,6880,1789200,13.8430583501006,0.613763140716108
"2019","jupiter_fran","jupiter","fran",NA,"f","f",TRUE,TRUE,NA,NA,1904400,NA,NA,2219,NA,NA,4.19470699432892,0.532879273750323,2219,1904400,4.19470699432892,0.532879273750323
"2019","jupiter_mabel","jupiter","mabel",NA,"f","f",TRUE,TRUE,NA,NA,1882800,NA,NA,1005,NA,NA,1.92160611854685,0.478516602267835,1005,1882800,1.92160611854685,0.478516602267835
"2019","jupiter_vixen","jupiter","vixen",NA,"f","f",TRUE,TRUE,NA,NA,1850400,NA,NA,1276,NA,NA,2.48249027237354,0.495621389887907,1276,1850400,2.48249027237354,0.495621389887907
"2019","jupiter_zelda","jupiter","zelda",NA,"f","f",TRUE,TRUE,NA,NA,1710000,NA,NA,1283,NA,NA,2.70105263157895,0.498727252300059,1283,1710000,2.70105263157895,0.498727252300059
"2019","jupiter_winona","jupiter","winona",NA,"f","f",TRUE,TRUE,NA,NA,1749600,NA,NA,993,NA,NA,2.04320987654321,0.480124264358773,993,1749600,2.04320987654321,0.480124264358773
"2019","jupiter_rina","jupiter","rina",NA,"f","f",TRUE,TRUE,NA,NA,1904400,NA,NA,1657,NA,NA,3.13232514177694,0.512692437769056,1657,1904400,3.13232514177694,0.512692437769056
"2019","jupiter_alicia","jupiter","alicia",NA,"f","f",TRUE,TRUE,NA,NA,1368000,NA,NA,384,NA,NA,1.01052631578947,0.421353398318632,384,1368000,1.01052631578947,0.421353398318632
"2019","jupiter_piper","jupiter","piper",NA,"f","f",TRUE,TRUE,NA,NA,1753200,NA,NA,1813,NA,NA,3.72279260780287,0.521897059932767,1813,1753200,3.72279260780287,0.521897059932767
"2019","jupiter_yzma","jupiter","yzma",NA,"f","f",TRUE,TRUE,NA,NA,360000,NA,NA,0,NA,NA,0,0,0,360000,0,0
"2019","jupiter_opal","jupiter","opal",NA,"f","f",TRUE,TRUE,NA,NA,1735200,NA,NA,377,NA,NA,0.782157676348548,0.413102645351681,377,1735200,0.782157676348548,0.413102645351681
"2019","jupiter_noa","jupiter","noa",NA,"f","m",TRUE,FALSE,NA,NA,727200,NA,NA,149,NA,NA,0.737623762376238,0.371241855496368,149,727200,0.737623762376238,0.371241855496368
"2019","jupiter_pup","jupiter","pup",NA,"f","m",TRUE,FALSE,NA,NA,2156400,NA,NA,51239,NA,NA,85.5409015025042,0.743576000927914,51239,2156400,85.5409015025042,0.743576000927914
"2019","jupiter_uri","jupiter","uri",NA,"f","f",TRUE,FALSE,NA,NA,1227600,NA,NA,480,NA,NA,1.40762463343109,0.440486126068122,480,1227600,1.40762463343109,0.440486126068122
"2019","jupiter_xanthe","jupiter","xanthe",NA,"f","m",TRUE,FALSE,NA,NA,576000,NA,NA,210,NA,NA,1.3125,0.403491664367725,210,576000,1.3125,0.403491664367725
"2019","bd_dante","bd","dante",NA,"f","m",TRUE,FALSE,NA,NA,1976400,NA,NA,2025,NA,NA,3.68852459016393,0.525207301974265,2025,1976400,3.68852459016393,0.525207301974265
"2019","bd_lilith","bd","lilith",NA,"f","f",TRUE,TRUE,NA,NA,856800,NA,NA,5135,NA,NA,21.5756302521008,0.625434081619091,5135,856800,21.5756302521008,0.625434081619091
"2019","bd_queen","bd","queen",NA,"f","f",TRUE,TRUE,NA,NA,1760400,NA,NA,393,NA,NA,0.803680981595092,0.415571202283536,393,1760400,0.803680981595092,0.415571202283536
"2019","bd_irma","bd","irma",NA,"f","f",TRUE,TRUE,NA,NA,1742400,NA,NA,2233,NA,NA,4.61363636363636,0.53661333501646,2233,1742400,4.61363636363636,0.53661333501646
"2019","bd_kelly","bd","kelly",NA,"f","f",TRUE,TRUE,NA,NA,1630800,NA,NA,2013,NA,NA,4.44370860927152,0.531849058728455,2013,1630800,4.44370860927152,0.531849058728455
"2019","bd_tiffany","bd","tiffany",NA,"f","f",TRUE,TRUE,NA,NA,1576800,NA,NA,474,NA,NA,1.08219178082192,0.431879652576859,474,1576800,1.08219178082192,0.431879652576859
"2019","bd_matt","bd","matt",NA,"f","m",TRUE,FALSE,NA,NA,1976400,NA,NA,10,NA,NA,0.0182149362477231,0.165408733616951,10,1976400,0.0182149362477231,0.165408733616951
"2019","bd_shania","bd","shania",NA,"f","f",TRUE,FALSE,NA,NA,1587600,NA,NA,115,NA,NA,0.260770975056689,0.332937298813848,115,1587600,0.260770975056689,0.332937298813848
"2019","bd_alexei","bd","alexei",NA,"f","m",TRUE,FALSE,NA,NA,36000,NA,NA,0,NA,NA,0,0,0,36000,0,0
"2019","bd_jupiter","bd","jupiter",NA,"f","f",TRUE,TRUE,NA,NA,1832400,NA,NA,6001,NA,NA,11.7897838899804,0.603270597938453,6001,1832400,11.7897838899804,0.603270597938453
"2019","bd_cindy","bd","cindy",NA,"f","f",TRUE,TRUE,NA,NA,1756800,NA,NA,7948,NA,NA,16.2868852459016,0.62457741039375,7948,1756800,16.2868852459016,0.62457741039375
"2019","bd_esther","bd","esther",NA,"f","f",TRUE,TRUE,NA,NA,1760400,NA,NA,6375,NA,NA,13.0368098159509,0.609155467600935,6375,1760400,13.0368098159509,0.609155467600935
"2019","bd_betty","bd","betty",NA,"f","f",TRUE,TRUE,NA,NA,1821600,NA,NA,879,NA,NA,1.73715415019763,0.470330607684303,879,1821600,1.73715415019763,0.470330607684303
"2019","bd_gayle","bd","gayle",NA,"f","f",TRUE,TRUE,NA,NA,1674000,NA,NA,789,NA,NA,1.69677419354839,0.465575344800497,789,1674000,1.69677419354839,0.465575344800497
"2019","bd_hera","bd","hera",NA,"f","f",TRUE,TRUE,NA,NA,1760400,NA,NA,6724,NA,NA,13.7505112474438,0.612861106481224,6724,1760400,13.7505112474438,0.612861106481224
"2019","bd_bscs","bd","bscs",NA,"f","f",TRUE,TRUE,NA,NA,1875600,NA,NA,17478,NA,NA,33.5470249520154,0.676298700623533,17478,1875600,33.5470249520154,0.676298700623533
"2019","bd_fran","bd","fran",NA,"f","f",TRUE,TRUE,NA,NA,1764000,NA,NA,4020,NA,NA,8.20408163265306,0.577016712079957,4020,1764000,8.20408163265306,0.577016712079957
"2019","bd_mabel","bd","mabel",NA,"f","f",TRUE,TRUE,NA,NA,1738800,NA,NA,863,NA,NA,1.78674948240166,0.470576325608337,863,1738800,1.78674948240166,0.470576325608337
"2019","bd_vixen","bd","vixen",NA,"f","f",TRUE,TRUE,NA,NA,1620000,NA,NA,1797,NA,NA,3.99333333333333,0.524161658321869,1797,1620000,3.99333333333333,0.524161658321869
"2019","bd_zelda","bd","zelda",NA,"f","f",TRUE,TRUE,NA,NA,1591200,NA,NA,671,NA,NA,1.51809954751131,0.455900475731813,671,1591200,1.51809954751131,0.455900475731813
