"dyad","dyad.sex","bat1","bat2","both_zoo","both_wild","both_adult","both_young","study_site","treatment_rank","treatment_label","kinship","kinship2","donation.rate","donation.lograte","groom.rate","groom.lograte","affiliation.rate","affiliation.lograte","dist","sim"
"dd_kelly","female","dd","kelly",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.0738034141024,0.701115206482502
"dd_ldc","mixed_sex","dd","ldc",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.0441,"0.01-0.249",0,0,3.41666666666667,0.229850230456635,3.41666666666667,0.229850230456635,9.67989041819742,0.0587647747278609
"dd_lds","female","dd","lds",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.0324,"0.01-0.249",1.8,0.172091484685543,6.14285714285715,0.418075537738633,7,0.438995807362535,2.23273454503457,0.782897500728129
"dd_lily","female","dd","lily",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.04349202672192,0.704062568931538
"dd_lilyson","mixed_sex","dd","lilyson",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.00921563824738,0.707395472800646
"dd_lsd","female","dd","lsd",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",201.666666666667,0.686614278438608,255.285714285715,0.72029680490156,361.285714285714,0.756453825441253,2.41470943149845,0.765202964338263
"dd_lucy","female","dd","lucy",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.69553693811165,0.737896380272727
"dd_lucyson","mixed_sex","dd","lucyson",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.17235455636275,0.691532473354463
"dd_mabel","female","dd","mabel",FALSE,TRUE,TRUE,FALSE,"different years_TL",2,"2. same wild roost
but different years",NA,NA,NA,NA,NA,NA,NA,NA,3.25548203258221,0.683449478049202
"dd_marce","female","dd","marce",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.29032815415341,0.680061175530274
"dd_mina","female","dd","mina",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.67761615323093,0.642402783615874
"dd_no-band","female","dd","no-band",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",12.8511904761905,0.457266386664968,29.3846153846154,0.448377660075276,35.5192307692308,0.524312834244279,2.31014842580658,0.775370073416487
"dd_ola","female","dd","ola",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0,0,0,0,1.9960403923134,0.805912727609033
"dd_opal","female","dd","opal",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.53155213885942,0.656605485251077
"dd_piper","female","dd","piper",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.82458524886812,0.725348220056211
"dd_queen","female","dd","queen",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.62910990050022,0.647119344624691
"dd_r","female","dd","r",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,36.1,0.58859841538374,36.1,0.58859841538374,3.6317872542467,0.646859009068417
"dd_rc","female","dd","rc",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.0276,"0.01-0.249",29.0964912280702,0.548910410260469,66.8666666666666,0.65179655564531,84.5333333333331,0.67037337680199,1.42374437732998,0.861560585726582
"dd_rina","female","dd","rina",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.14835643180107,0.693865958466594
"dd_s","female","dd","s",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0,0,0,0,2.43154132814284,0.763566295600768
"dd_sam1","female","dd","sam1",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.74799578847586,0.732795483908523
"dd_sam5","mixed_sex","dd","sam5",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.88095849105713,0.817102848010609
"dd_sam6","mixed_sex","dd","sam6",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.22052549750514,0.784084661440208
"dd_sam7","mixed_sex","dd","sam7",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.54793883878353,0.752248250414736
"dd_sc","female","dd","sc",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0.383333333333334,0.137104613952584,0.383333333333334,0.137104613952584,2.1309643304598,0.792793244037495
"dd_scc","female","dd","scc",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,92.75,0.345206655169928,NA,NA,92.75,0.345206655169928,2.05137226343234,0.80053246978303
"dd_scs","female","dd","scs",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,4.92414860681114,0.353310795672712,1.81034482758621,0.341953837768738,4.72413793103448,0.407536842347488,2.94319284860122,0.713815274327414
"dd_sd","female","dd","sd",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",1,0.162961371500355,2.275,0.202146736793124,3.175,0.216910204437935,1.70100472416693,0.834600858525176
"dd_shania","female","dd","shania",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.53193892931503,0.656567875238371
"dd_sheldon","mixed_sex","dd","sheldon",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.60429890076647,0.746768015273113
"dd_six","female","dd","six",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.13616781821306,0.792287276949434
"dd_snow","female","dd","snow",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.77570786235753,0.827337013371393
"dd_son-of-ola","mixed_sex","dd","son-of-ola",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0,0,0,0,2.24195363161455,0.782001072291542
"dd_sonofzaria","mixed_sex","dd","sonofzaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.80437015605667,0.727313857745716
"dd_speedster","mixed_sex","dd","speedster",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.91396986073773,0.716656805003537
"dd_spiderman","mixed_sex","dd","spiderman",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,NA,NA,NA,NA,NA,NA,1.62385506127158,0.842102594309132
"dd_ss","female","dd","ss",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.0144,"0.01-0.249",32.6828947368421,0.536431128317218,28.5967741935484,0.583976187724085,48.7419354838709,0.626044465646109,3.08823690505952,0.699711749467436
"dd_sss","female","dd","sss",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",6.625,0.244555983376123,11.1666666666667,0.462514192943266,14.7,0.475642940636154,2.2887446113098,0.777451297819781
"dd_streblick","mixed_sex","dd","streblick",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.53210479249534,0.656551747342172
"dd_thecount","mixed_sex","dd","thecount",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.58330378719491,0.748809499174107
"dd_tiffany","female","dd","tiffany",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.69892239242513,0.64033104705882
"dd_vampirella","female","dd","vampirella",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.61515129693772,0.745712770108789
"dd_vampison","mixed_sex","dd","vampison",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.5875616082652,0.651159340380014
"dd_veronica","female","dd","veronica",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.68014951490992,0.739392593981553
"dd_vixen","female","dd","vixen",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.68684292060206,0.738741753017213
"dd_vlad","mixed_sex","dd","vlad",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.5879513723175,0.748357585914675
"dd_war-machine","mixed_sex","dd","war-machine",FALSE,TRUE,TRUE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,NA,NA,NA,NA,NA,NA,2.57384871358977,0.749728874079217
"dd_winona","female","dd","winona",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,4.07036489788574,0.604213409854414
"dd_zaria","female","dd","zaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.3795067366728,0.768625938665753
"dd_zelda","female","dd","zelda",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.21824002946852,0.687070746852453
"ddld_dr","female","ddld","dr",FALSE,TRUE,FALSE,TRUE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0.533333333333335,0.15084304577203,0.533333333333335,0.15084304577203,2.4996486847454,0.756943798819814
"ddld_ds","female","ddld","ds",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.0787,"0.01-0.249",7.13333333333335,0.246433261716039,2.82,0.217216692590471,7.1,0.257501524512738,3.18785886114571,0.690024894531293
"ddld_esther","female","ddld","esther",FALSE,TRUE,FALSE,FALSE,"different years_TL",2,"2. same wild roost
but different years",NA,NA,NA,NA,NA,NA,NA,NA,2.3123904765303,0.775152065047917
"ddld_eve","female","ddld","eve",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0,0,0,0,2.22185497747952,0.783955387933059
"ddld_falcon","mixed_sex","ddld","falcon",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,NA,NA,NA,NA,NA,NA,1.52863412955228,0.851361510603159
"ddld_flapper","mixed_sex","ddld","flapper",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.93916367133791,0.81144320067921
"ddld_fran","female","ddld","fran",FALSE,TRUE,FALSE,FALSE,"different years_TL",2,"2. same wild roost
but different years",NA,NA,NA,NA,NA,NA,NA,NA,2.51357172660741,0.755589975906817
"ddld_gayle","female","ddld","gayle",FALSE,TRUE,FALSE,FALSE,"different years_TL",2,"2. same wild roost
but different years",NA,NA,NA,NA,NA,NA,NA,NA,3.16251980589248,0.692488766574165
"ddld_gremlin","mixed_sex","ddld","gremlin",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.48349742938171,0.855750429311703
"ddld_hera","female","ddld","hera",FALSE,TRUE,FALSE,FALSE,"different years_TL",2,"2. same wild roost
but different years",NA,NA,NA,NA,NA,NA,NA,NA,2.17483648751004,0.788527284626764
"ddld_hilga","female","ddld","hilga",FALSE,TRUE,FALSE,TRUE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.7072430142748,0.833994271245638
"ddld_houdini","mixed_sex","ddld","houdini",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.23872999195566,0.685078381895392
"ddld_hulk","mixed_sex","ddld","hulk",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,NA,NA,NA,NA,NA,NA,1.7955661697437,0.825406068121124
"ddld_irma","female","ddld","irma",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.41398863500206,0.765273051810677
"ddld_ivy","female","ddld","ivy",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0.566666666666667,0.233464152086554,0.566666666666667,0.233464152086554,2.98559704920988,0.709692053341633
"ddld_jenna-bat","mixed_sex","ddld","jenna-bat",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.95916374643433,0.809498470483355
"ddld_jupiter","female","ddld","jupiter",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.04189939591988,0.801453574899086
"ddld_kelly","female","ddld","kelly",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.10387558623849,0.795427249090027
"ddld_ldc","mixed_sex","ddld","ldc",FALSE,TRUE,FALSE,TRUE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0.116666666666667,0.089709314262234,0.116666666666667,0.089709314262234,9.1654301019829,0.108788912471759
"ddld_lds","female","ddld","lds",FALSE,TRUE,FALSE,TRUE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0,0,0,0,1.66731452107037,0.837876763988056
"ddld_lily","female","ddld","lily",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.91948669437549,0.813356514058159
"ddld_lilyson","mixed_sex","ddld","lilyson",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.97877752620473,0.807591302155713
"ddld_lsd","female","ddld","lsd",FALSE,TRUE,FALSE,TRUE,"2017_TL",4,"4. same wild roost
then caged together",0.0819,"0.01-0.249",0,0,0,0,0,0,1.3860720731678,0.865223695344843
"ddld_lucy","female","ddld","lucy",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.11106133188834,0.794728534886323
"ddld_lucyson","mixed_sex","ddld","lucyson",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.37428581929616,0.769133600543195
"ddld_mabel","female","ddld","mabel",FALSE,TRUE,FALSE,FALSE,"different years_TL",2,"2. same wild roost
but different years",NA,NA,NA,NA,NA,NA,NA,NA,2.64590712380954,0.742722192077067
"ddld_marce","female","ddld","marce",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.30328082078871,0.776037852851668
"ddld_mina","female","ddld","mina",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.83493684066589,0.724341671178408
"ddld_no-band","female","ddld","no-band",FALSE,TRUE,FALSE,TRUE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0,0,0,0,1.57659645921612,0.846697838576371
"ddld_ola","female","ddld","ola",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0.833333333333335,0.255626058319393,0.833333333333335,0.255626058319393,1.99151454536943,0.806352803517315
"ddld_opal","female","ddld","opal",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.52785512470899,0.754201113342369
"ddld_piper","female","ddld","piper",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.47240835852064,0.759592543121966
"ddld_queen","female","ddld","queen",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.58981376373272,0.748176494153558
"ddld_r","female","ddld","r",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0.483333333333334,0.236440577759515,0.483333333333334,0.236440577759515,3.50602474336039,0.65908767077334
"ddld_rc","female","ddld","rc",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.1459,"0.01-0.249",0,0,1.63333333333334,0.19823834546238,1.63333333333334,0.19823834546238,2.13879343870693,0.792031971735196
"ddld_rina","female","ddld","rina",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.54908268587922,0.752137027133038
"ddld_s","female","ddld","s",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",0,0,0,0,0,0,2.1421975236804,0.791700971636184
"ddld_sam1","female","ddld","sam1",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.50998428733801,0.755938804670677
"ddld_sam5","mixed_sex","ddld","sam5",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.53017120425134,0.851212051385324
"ddld_sam6","mixed_sex","ddld","sam6",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.71291280353265,0.833442962797009
"ddld_sam7","mixed_sex","ddld","sam7",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.55996580324511,0.848314939446632
"ddld_sc","female","ddld","sc",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.1124,"0.01-0.249",4.33333333333333,0.223699823293547,0.166666666666666,0.10344774608168,2.33333333333333,0.2134947519879,1.60947712288252,0.843500649606653
"ddld_scc","female","ddld","scc",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,NA,NA,NA,NA,NA,NA,1.84437929995499,0.820659667529203
"ddld_scs","female","ddld","scs",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,0,0,0.206896551724138,0.110979261723515,0.206896551724138,0.110979261723515,2.35027794102745,0.771468034068194
"ddld_sd","female","ddld","sd",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0,"0",10,0.260366027836746,0.344827586206897,0.131729248944554,5.17241379310345,0.246933095156061,1.70909780107766,0.833813918927709
"ddld_shania","female","ddld","shania",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.00274094523844,0.708025046986876
"ddld_sheldon","mixed_sex","ddld","sheldon",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.54637250004099,0.849636699843781
"ddld_six","female","ddld","six",FALSE,TRUE,FALSE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,1.95717543146864,0.809691806565045
"ddld_snow","female","ddld","snow",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.01046539856589,0.804510095613934
"ddld_son-of-ola","mixed_sex","ddld","son-of-ola",FALSE,TRUE,FALSE,TRUE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",0,0,0.15,0.0993359638069315,0.15,0.0993359638069315,1.68047958179281,0.836596644238816
"ddld_sonofzaria","mixed_sex","ddld","sonofzaria",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.81805639563574,0.82321920526221
"ddld_speedster","mixed_sex","ddld","speedster",FALSE,FALSE,FALSE,TRUE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,1.72014528023823,0.832739704645609
"ddld_spiderman","mixed_sex","ddld","spiderman",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",NA,NA,NA,NA,NA,NA,NA,NA,1.46235959109108,0.857805791214132
"ddld_ss","female","ddld","ss",FALSE,TRUE,FALSE,FALSE,"2017_TL",4,"4. same wild roost
then caged together",0.5,"0.25-0.5",389.35,0.70307692499228,292.230769230769,0.769846817997178,445.153846153846,0.796849451376387,1.92799527513533,0.812529172468302
"ddld_sss","female","ddld","sss",FALSE,TRUE,FALSE,TRUE,"2017_TL",4,"4. same wild roost
then caged together",0.1537,"0.01-0.249",7.46666666666665,0.248519315751037,1.33333333333333,0.307288024556853,5.06666666666666,0.415202625378063,1.22679024500522,0.880711646234299
"ddld_streblick","mixed_sex","ddld","streblick",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.07025152864189,0.701460578131057
